meteor,bert_f1,halluc,P_Hallucinatory,P_Bad,P_Good,P_Perfect
0.788980129764801,0.942282021045685,0,0.12448661152112617,0.03955825438565713,0.27613407730944184,0.5598210567837749
0.409902597402597,0.918330669403076,1,0.2800721226906637,0.06927128169687174,0.33332728667394157,0.31732930893852296
0.930769230769231,0.95632815361023,1,0.08877407527197834,0.029746100259794586,0.2315980021166254,0.6498818223516016
0.593884874033926,0.930156707763672,1,0.19268322639211963,0.05509607878001321,0.32115582126459674,0.4310648735632704
0.531462237132804,0.899364054203033,2/3,0.22124634724384865,0.06041398231983805,0.3293969048484485,0.3889427655878648
0.953647143370464,0.938936352729797,1,0.08444187014591545,0.02847436056208226,0.22484340491488392,0.6622403643771184
0.970804988662132,0.950754404067993,1,0.08073301110686543,0.027371379155492967,0.21879273985943415,0.6731028698782074
0.974657012195122,0.961535573005676,1,0.07973181348981821,0.027071374708363544,0.2171156711683393,0.676081140633479
0.547619047619048,0.912423968315125,2/3,0.21330253063128102,0.059003313184302186,0.32759311935614777,0.40010103682826903
0.974657012195122,0.949423909187317,1,0.08001391755626217,0.027156003207799068,0.21759012223716423,0.6752399569987746
0.576967592592593,0.908025085926056,1,0.20083635667977173,0.05668374532709303,0.32402054490305593,0.4184593530900793
0.61656050955414,0.900916218757629,0,0.1849513945395942,0.05353833709950742,0.3180231895269434,0.443487078833955
0.099009900990099,0.881921291351318,0,0.4716995444147932,0.08032506997378985,0.27955354050316583,0.1684218451082511
0.872252747252747,0.944352269172669,1,0.10241245355853616,0.03363371275489517,0.25081490108217885,0.6131389326043898
0.694444444444445,0.944981515407562,1,0.15415803704511716,0.046822544336426714,0.30097495056324164,0.4980444680552145
0.810179493484141,0.91611522436142,1,0.11939389706083178,0.03823129441772255,0.2708669284760241,0.5715078800454216
0.393162393162393,0.862022280693054,0,0.2927333380251324,0.0708214350520674,0.33238360418730245,0.30406162273549775
0.489473684210526,0.915447592735291,1,0.23996523690991256,0.0635333609126782,0.3323304451964842,0.36417095698092505
