meteor,bert_f1,halluc,P_Hallucinatory,P_Bad,P_Good,P_Perfect
0.613905206405408,0.951963007450104,2/3,0.20978281761867956,0.05797987335375071,0.3380044702940334,0.3942328387335363
0.635593220338983,0.883814513683319,0,0.16358311087258307,0.048640382637030743,0.31873262408892955,0.46904388240145667
0.292047184170472,0.872023940086365,0,0.38061749312827037,0.07780458504450666,0.32212561446284516,0.21945230736437782
0.88619973108422,0.948236525058746,1,0.09296733450499393,0.03074897222740257,0.24863536696874775,0.6276483262988557
0.932355967078189,0.93550032377243,1,0.0772550319200556,0.026144552168500187,0.22301383322718296,0.6735865826842613
0.970804988662132,0.951704263687134,1,0.07189288817272632,0.024519504626101724,0.21314682966016188,0.6904407775410101
0.974657012195122,0.959633708000183,1,0.0728034227906323,0.024797390872517838,0.21486561853753938,0.6875335677993104
0.591762486525333,0.922225892543793,1,0.20577712485134816,0.057241267201368934,0.3369224364069447,0.4000591715403382
0.677551020408163,0.897516906261444,2/3,0.1505739003176371,0.045679798777051944,0.3101664663607404,0.49357983454457055
0.53573451126968,0.909533143043518,2/3,0.23141723736588832,0.06174096619815622,0.3422439313277984,0.36459786510815706
0.804376315475954,0.916306436061859,1/3,0.108721440460956,0.035133238212750634,0.2699936635184923,0.586151657807801
0.974657012195122,0.954813420772553,2/3,0.07170921354091588,0.02446335252688933,0.21279792180555396,0.6910295121266408
0.0352112676056338,0.823396503925324,2/3,0.5582753951497783,0.0768797859951289,0.24458317231480053,0.12026164654029226
0.942170240415855,0.932510077953339,1,0.07417803774831404,0.025215404559677246,0.21742650777763167,0.683180049914377
0.970804988662132,0.944853007793427,1,0.07036012886139406,0.02404992430053321,0.21021245874749397,0.6953774880905788
0.953647143370464,0.950622141361237,2/3,0.07568582767864285,0.025671836274782964,0.22018920618886068,0.6784531298577134
0.416666666666667,0.879634320735931,0,0.2909162279707629,0.07015751223774463,0.34259936645107797,0.2963268933404145
0.188758389261745,0.851370275020599,0,0.4500048242575476,0.07985467241907274,0.29579505747735424,0.1743454458460254
0.0515463917525773,0.83579421043396,1,0.554733021694772,0.07708972072664322,0.24638880094677706,0.1217884566318077
0.942170240415855,0.941334009170532,1,0.07625641763880216,0.025843996024760216,0.2212222156514297,0.676677370685008
0.974657012195122,0.954548418521881,1,0.07164949997856081,0.024445090218112045,0.21268433097675535,0.6912210788265718
0.974657012195122,0.959971845149994,1,0.07288075497611791,0.024820955270937015,0.21501076705234162,0.6872875227006034
0.104166666666667,0.897695362567902,1/3,0.5616736796785032,0.07667148049183914,0.24284470556727666,0.11881013426238096
0.420869565217391,0.895758807659149,2/3,0.2992587782633826,0.07111852909519722,0.3415902119468062,0.28803248069461396
0.665731837606838,0.878578841686249,0,0.1476092628077267,0.044984334038143614,0.30798456668709107,0.49942183646703864
0.182038834951456,0.848023116588593,1/3,0.4529367913024322,0.07987093145873042,0.29454454204198466,0.17264773519685273
0.755932203389831,0.931008458137512,2/3,0.13158574401508003,0.04109035617127807,0.29456560493964756,0.5327582948739944
0.752152712937027,0.937310695648193,2/3,0.13556392121874264,0.042078506144308,0.2981652110500638,0.5241923615868855
0.933823529411765,0.942387819290161,1,0.07856697478533554,0.0265379661691222,0.22533639793942453,0.6695586611061177
0.881519274376417,0.937991321086884,1,0.0914147106174541,0.030304354597365205,0.2463072461828224,0.6319736886023584
0.0609756097560976,0.819511711597443,1,0.5329909229786463,0.07821573442568042,0.25731435400195946,0.13147898859371387
